PAP (mmHg)
11.9687
12.1252
12.2034
12.3599
12.5946
12.6728
12.8292
12.9075
12.9857
13.0639
13.1421
13.1421
13.1421
13.2204
13.2204
13.2986
13.3768
13.4551
13.5333
13.6115
13.6897
13.7680
13.7680
13.8462
13.8462
13.8462
13.8462
13.7680
13.6897
13.6115
13.5333
13.3768
13.2986
13.2986
13.1421
13.1421
13.0639
12.9857
12.9075
12.8292
12.7510
12.6728
12.6728
12.5946
12.5946
12.5946
12.5163
12.4381
12.4381
12.3599
12.3599
12.3599
12.3599
12.3599
12.4381
12.5163
12.5946
12.6728
12.6728
12.7510
12.8292
12.8292
12.8292
12.9075
12.9857
13.0639
13.2204
13.3768
13.5333
13.6897
13.8462
14.0809
14.2373
14.4720
14.5502
14.7067
14.7849
14.8631
14.8631
14.8631
14.8631
14.7067
14.5502
14.4720
14.2373
14.0809
13.9244
13.7680
13.6115
13.5333
13.5333
13.3768
13.3768
13.2986
13.2204
13.1421
13.0639
12.9857
12.8292
12.6728
12.5163
12.3599
12.2034
12.2034
12.2034
12.2034
12.2816
12.3599
12.4381
12.5946
12.6728
12.8292
12.9857
13.0639
13.1421
13.1421
13.2204
13.2986
13.2986
13.3768
13.3768
13.4551
13.5333
13.6115
13.6115
13.6897
13.7680
13.8462
13.8462
13.8462
13.9244
13.9244
13.8462
13.8462
13.7680
13.7680
13.6897
13.6115
13.5333
13.5333
13.3768
13.2986
13.2986
13.2204
13.1421
13.1421
13.1421
13.1421
13.1421
13.1421
13.1421
13.1421
13.1421
13.1421
13.1421
13.1421
13.1421
13.1421
13.1421
13.1421
13.2204
13.2986
13.2986
13.3768
13.4551
13.6115
13.6897
13.7680
13.8462
14.0026
14.0809
14.2373
14.3938
14.5502
14.7849
14.9414
15.1761
15.3325
15.4107
15.5672
15.7236
15.8019
15.8801
15.8801
15.9583
15.8801
15.8801
15.8019
15.6454
15.5672
15.4107
15.2543
15.0978
15.0196
14.9414
14.8631
14.8631
14.8631
14.8631
14.8631
14.8631
14.8631
14.8631
14.7849
14.7067
14.4720
14.3156
14.0809
14.0026
13.8462
13.8462
13.8462
13.8462
13.9244
14.0026
14.1591
14.3156
14.4720
14.5502
14.7067
14.7849
14.8631
14.9414
15.0978
15.0978
15.1761
15.1761
15.1761
15.1761
15.1761
15.2543
15.3325
15.3325
15.4107
15.4107
15.4890
15.5672
15.5672
15.4890
15.4107
15.3325
15.1761
15.0978
14.9414
14.8631
14.7067
14.5502
14.3156
14.2373
14.0809
13.8462
13.7680
13.5333
13.4551
13.2986
13.2204
13.1421
13.0639
12.9857
12.8292
12.7510
12.6728
12.5163
12.4381
12.3599
12.2816
12.2034
12.2034
12.2034
12.2816
12.2816
12.3599
12.3599
12.2816
12.2816
12.2034
12.1252
12.1252
12.1252
12.1252
12.2034
12.3599
12.5163
12.6728
12.8292
12.9075
12.9075
17.0535
16.9753
16.8188
16.7406
16.5841
16.4277
16.3495
16.1148
15.9583
15.8019
15.5672
15.4107
15.1761
15.0978
15.0196
14.9414
14.9414
14.9414
15.0978
15.1761
15.1761
15.1761
15.1761
15.0978
14.9414
14.7067
14.4720
14.3156
14.2373
14.1591
14.1591
14.2373
14.3156
14.5502
14.7067
14.8631
15.0978
15.1761
15.3325
15.4890
15.6454
15.8019
15.9583
16.1148
16.2712
16.4277
16.7406
16.9753
17.2100
17.3664
17.6793
17.8358
17.9922
18.1487
18.2269
18.2269
18.0705
17.8358
17.5229
17.2100
16.7406
16.3495
15.8801
15.4890
14.9414
14.5502
14.0809
13.6115
13.1421
12.6728
12.2034
11.7341
11.2647
10.8736
10.6389
10.4824
10.5607
10.7171
10.8736
11.1865
11.4994
11.8123
12.2034
12.5163
12.7510
12.9857
13.2986
13.6115
13.9244
14.2373
14.5502
14.8631
15.1761
15.4890
15.7236
16.0365
16.3495
16.6624
17.0535
17.3664
17.6793
17.9922
18.2269
18.5398
18.6963
18.9309
19.0874
19.2439
19.3221
19.3221
19.4003
19.4003
19.4003
19.3221
19.3221
19.2439
19.2439
19.0874
18.9309
18.8527
18.6963
18.5398
18.3051
17.9922
17.6793
17.2882
16.8970
16.4277
16.0365
15.4890
15.0196
14.5502
14.2373
13.9244
13.7680
13.6897
13.7680
13.9244
14.0026
14.2373
14.3938
14.5502
14.7849
14.9414
15.0978
15.1761
15.3325
15.4890
15.5672
15.6454
15.8019
15.9583
16.1148
16.1930
16.3495
16.4277
16.5059
16.6624
16.7406
16.7406
16.7406
16.7406
16.7406
16.6624
16.5841
16.5841
16.5059
16.4277
16.3495
16.2712
16.1930
16.1148
16.1148
15.9583
15.8801
15.8019
15.8019
15.7236
15.6454
15.5672
15.4890
15.4107
15.2543
15.1761
15.0196
14.8631
14.7849
14.7067
14.6285
14.6285
14.7067
14.7849
14.8631
15.0978
15.1761
15.3325
15.4890
15.6454
15.8019
15.9583
16.1148
16.3495
16.5059
16.7406
17.0535
17.2882
17.5229
17.6793
17.9922
18.1487
18.3051
18.3834
18.4616
18.4616
18.4616
18.3834
18.3051
18.1487
17.9922
17.7575
17.6011
17.3664
17.2100
17.0535
16.9753
16.8188
16.7406
16.7406
16.5841
16.5059
16.4277
16.2712
16.1148
15.9583
15.7236
15.4890
15.1761
14.9414
14.7849
14.6285
14.6285
14.7067
14.8631
15.0196
15.1761
15.4107
15.5672
15.8019
15.9583
16.1148
16.1930
16.3495
16.4277
16.4277
16.5059
16.5841
16.7406
16.8188
16.8970
17.0535
17.1317
17.3664
17.4446
17.6011
17.6793
17.8358
17.9140
17.9922
17.9922
17.9140
17.8358
17.6793
17.6793
17.5229
17.3664
17.2882
17.1317
17.0535
16.9753
16.8188
16.7406
16.6624
16.5059
16.4277
16.4277
16.4277
16.4277
16.3495
16.3495
16.2712
16.1930
16.1148
16.1148
16.0365
15.9583
15.9583
15.9583
15.9583
15.9583
16.1148
16.1148
16.2712
16.4277
16.5841
16.7406
16.8970
17.0535
17.2882
17.4446
17.6793
17.9922
18.2269
18.3834
18.6180
18.6963
18.9309
19.0092
19.0874
19.2439
19.2439
19.2439
19.1656
19.0092
18.9309
18.7745
18.6180
18.4616
18.3051
18.0705
17.9922
17.9140
17.8358
17.7575
17.6793
17.6793
17.6011
17.5229
17.3664
17.3664
17.2100
17.0535
16.8970
16.6624
16.4277
16.2712
16.1148
16.1148
16.1148
16.1148
16.1930
16.3495
16.4277
16.6624
16.8970
17.0535
17.2882
17.3664
17.4446
17.6011
17.6793
17.7575
17.8358
17.9922
17.9922
18.0705
18.1487
18.3051
18.3051
18.3051
18.3051
18.3834
18.3834
18.3834
18.3834
18.3051
18.3051
18.3051
18.3051
18.2269
18.2269
18.1487
18.0705
17.9140
17.6793
17.4446
17.2882
17.1317
17.0535
16.8970
16.8188
16.8188
16.8188
16.8188
16.8188
16.8188
16.8188
16.7406
16.7406
16.5841
16.5059
16.5841
16.5841
16.6624
16.6624
16.6624
16.7406
16.8188
16.9753
17.0535
17.2100
17.3664
17.4446
17.6011
17.7575
17.9140
18.0705
18.3051
18.6180
18.9309
19.2439
19.4785
19.6350
19.8697
19.9479
20.1826
20.2608
20.3390
20.2608
20.1826
20.0261
19.7914
19.4003
18.9309
18.5398
18.1487
17.9140
17.7575
17.6793
17.6793
17.6793
17.6011
17.4446
17.3664
17.2882
17.2100
17.0535
16.9753
16.8188
16.6624
16.4277
16.3495
16.3495
16.3495
16.4277
16.4277
16.5841
16.7406
16.8970
17.0535
17.2882
17.3664
17.6011
17.6793
17.8358
17.9922
17.9922
18.1487
18.2269
18.3051
18.3834
18.4616
18.5398
18.6180
18.6963
18.6963
18.7745
18.9309
18.9309
19.0092
18.9309
18.9309
18.9309
18.8527
18.7745
18.6180
18.5398
18.3834
18.3051
18.1487
17.9922
17.8358
17.6793
17.5229
17.3664
17.3664
17.2882
17.2882
17.2882
17.2882
17.3664
17.4446
17.6011
17.6793
17.7575
