PAP (mmHg)
27.6129
27.1613
26.7097
26.1935
25.7419
25.2903
24.9677
24.7742
24.7097
24.9032
25.1613
25.6129
26.1290
26.6452
27.2903
27.8065
27.6129
26.5161
24.8387
23.0968
21.6129
20.4516
19.5484
19.1613
19.1613
19.2903
19.2258
18.9677
18.4516
18.0645
18.0645
18.5161
19.4194
20.7097
21.8710
22.7742
23.4839
24.1935
24.7097
24.7742
24.3226
23.5484
22.9677
23.0323
24.3871
26.7742
29.9355
33.4194
37.0323
40.5806
43.6129
46.0645
47.8065
48.9032
49.2903
49.1613
48.7742
48.0000
47.1613
46.4516
45.5484
44.7097
43.8065
42.9032
41.8710
40.7742
39.5484
38.0645
36.3226
34.5806
33.0968
32.1290
31.4839
30.9032
30.2581
29.6774
29.4194
29.4839
29.8710
30.1290
30.3871
30.4516
30.3871
30.1290
29.6774
29.1613
28.7097
28.1935
27.6774
27.0968
26.5161
25.9355
25.4194
24.9677
24.5806
24.3871
24.3871
24.5161
24.8387
25.2258
25.6774
26.2581
26.9677
27.5484
27.4839
26.3871
24.5806
22.8387
21.3548
20.2581
19.2903
18.8387
18.8387
19.0323
19.0968
18.8387
18.3226
17.8065
17.6774
18.1935
19.1613
20.3871
21.4194
22.2581
22.9677
23.5484
23.9355
23.9355
23.4839
22.7742
22.0645
22.0000
23.0968
25.4839
28.6452
32.0645
35.5484
38.9677
41.9355
44.3226
46.0000
46.9677
47.0968
46.9032
46.4516
45.9355
45.4194
44.9032
44.1290
43.2258
42.3871
41.3548
40.3871
39.3548
38.2581
36.9677
35.3548
33.6774
32.0000
30.3871
28.7742
27.3548
26.3226
25.6774
25.4194
25.6774
26.4516
27.4194
28.3871
28.9032
29.0323
28.9677
28.6452
28.1290
27.4194
26.6452
25.7419
24.9677
24.1290
23.4194
22.9032
22.4516
22.1290
21.8710
21.7419
21.8710
22.1290
22.4516
22.8387
23.2258
23.7419
24.3226
24.4516
23.8065
22.5806
20.9677
19.2903
17.9355
17.0968
16.8387
16.6452
16.3226
15.7419
15.2258
14.9677
14.9677
15.4839
16.5161
17.6774
18.7742
19.6129
20.5161
21.2258
21.7419
21.8710
21.6129
21.1613
20.7742
20.7742
21.6774
23.8065
27.0323
30.8387
34.7097
38.3226
41.5484
44.0645
45.7419
46.7097
47.0323
46.9677
46.7097
46.3871
46.0000
45.6129
45.2258
44.7742
44.3226
43.7419
43.0968
42.4516
41.7419
40.9677
40.0000
38.9032
37.4194
35.8065
34.0000
32.1935
30.6452
29.4839
28.9677
28.7742
29.0323
29.7419
30.8387
31.8710
32.5161
32.9677
33.4194
34.1290
34.6452
34.9032
34.9032
34.7097
34.1935
33.2903
32.2581
31.0968
30.0000
29.0323
28.1935
27.6774
27.5484
27.9355
28.9032
30.2581
31.5484
32.3871
32.1935
31.0323
29.1613
26.7742
24.0000
21.5484
20.0000
19.2903
19.2903
19.7419
20.3226
20.8387
21.0323
21.0968
21.1613
21.4194
22.1935
23.2258
24.3871
25.2258
25.8710
26.4516
27.0323
27.2903
27.0323
26.4516
25.5484
24.9677
25.0968
26.4516
28.9032
32.0000
35.6129
39.2903
42.7742
45.6774
48.0000
49.4839
50.3226
50.4516
50.1290
49.4839
48.8387
48.1290
47.3548
46.5806
45.6774
44.7742
43.7419
42.5161
41.1613
39.5484
37.8065
36.0645
34.8387
34.0000
33.4194
32.7742
31.9355
31.1613
30.7742
30.7742
31.0323
31.4839
31.7419
31.8065
31.5484
31.1613
30.7097
30.1935
29.6129
29.0968
28.7097
28.2581
27.8065
27.2903
26.9032
26.5161
26.1935
26.0000
25.8710
26.0000
26.2581
26.7097
27.2258
27.9355
28.5806
28.5161
27.4839
25.8065
24.1290
22.7097
21.4194
20.3226
19.5484
19.2258
19.3548
19.7419
20.0000
20.0000
19.8710
19.6129
19.5484
20.1290
21.0323
22.1290
22.8387
23.3548
24.0000
24.8387
25.3548
25.4194
24.9677
24.0645
23.3548
23.6129
25.1613
27.7419
31.0323
34.5161
38.0645
41.4194
44.3226
46.6452
48.1290
48.9677
49.0968
48.8387
48.1935
47.4194
46.7097
45.8065
44.9677
44.0000
43.0323
41.8710
40.7097
39.3548
37.8710
36.1935
34.7097
33.4839
32.8387
32.2581
31.6129
30.8387
30.1290
29.7419
29.8065
30.1290
30.3226
30.3871
30.3226
30.1935
29.9355
29.5484
29.0323
28.6452
28.1935
27.7419
27.2258
26.7742
26.2581
25.7419
25.2258
24.8387
24.5806
24.3871
24.4516
24.6452
25.0323
25.4839
26.0645
26.7742
27.4194
27.6774
27.0323
25.4839
23.8065
22.3226
21.0323
19.9355
19.0968
18.7742
18.9032
19.0968
19.2258
19.1613
18.9677
18.5806
18.5161
19.0323
20.2581
21.3548
22.1290
22.6452
23.2258
24.0000
24.4516
24.3871
23.9355
23.2903
22.9677
23.4194
25.1613
28.0000
31.4194
35.0323
38.6452
42.0000
44.9032
47.1613
48.7742
49.5484
49.6774
49.3548
48.7742
47.9355
47.0323
46.3226
45.4839
44.7097
43.8065
42.9032
41.8065
40.7097
39.2903
37.7419
36.0645
34.5806
33.4194
32.7097
31.9355
31.0323
30.0000
29.0968
28.9032
29.1613
29.6774
30.0645
30.1935
30.1935
