ABP (mmHg)
68.6441
67.0796
65.9062
65.1239
64.7328
64.5372
64.5372
64.5372
64.7328
64.7328
64.9283
64.9283
64.9283
64.9283
64.9283
64.7328
64.5372
64.3416
64.1461
63.7549
63.3638
62.9727
62.7771
62.3860
61.7993
61.4081
61.2126
60.8214
60.4303
60.0392
59.8436
59.4525
59.2569
58.8657
58.6702
58.2790
58.0835
57.8879
57.4968
57.1056
56.9101
56.5189
56.1278
55.7367
55.5411
55.1500
54.9544
54.7588
54.3677
54.1721
53.7810
53.3899
52.9987
52.8032
52.4120
52.2165
51.8253
51.6298
51.4342
51.8253
53.1943
56.3234
61.4081
68.6441
77.2491
86.0496
94.2634
101.1083
106.3886
109.9088
111.8645
113.0379
113.2335
113.2335
112.8423
112.2556
111.6689
110.6911
109.5177
108.1487
106.5842
104.8241
102.6728
100.5216
97.7836
94.8501
91.5255
88.0053
84.4851
81.1604
78.0313
75.0978
72.7510
70.7954
69.2308
68.2530
67.4707
67.0796
66.8840
66.6884
66.6884
66.6884
66.6884
66.6884
66.6884
66.6884
66.6884
66.4929
66.2973
66.1017
65.9062
65.5150
65.1239
64.7328
64.3416
63.7549
63.3638
62.7771
62.1904
61.6037
61.2126
60.6259
60.2347
59.8436
59.2569
58.8657
58.4746
58.0835
57.6923
57.3012
56.9101
56.7145
56.5189
56.1278
55.9322
55.5411
55.3455
54.9544
54.7588
54.3677
54.1721
53.9766
53.7810
53.3899
53.1943
52.8032
52.6076
52.2165
52.0209
51.6298
51.4342
51.2386
51.4342
52.4120
55.1500
60.0392
66.8840
75.4890
84.4851
93.0900
100.5216
106.1930
110.1044
112.4512
113.6246
114.0157
114.0157
113.6246
113.0379
112.2556
111.4733
110.2999
108.9310
107.3664
105.8019
103.8462
101.4994
98.9570
96.0235
92.6989
89.3742
85.8540
82.5294
79.4003
76.4668
73.9244
71.7732
70.2087
69.0352
68.0574
67.4707
67.0796
66.8840
66.8840
66.6884
66.6884
66.6884
66.6884
66.6884
66.6884
66.4929
66.2973
66.1017
65.9062
65.5150
65.1239
64.7328
64.3416
63.7549
63.3638
62.9727
62.3860
61.9948
61.4081
60.8214
60.4303
59.8436
59.4525
59.0613
58.6702
58.2790
57.6923
57.4968
57.1056
56.9101
56.5189
56.3234
55.9322
55.7367
55.3455
55.1500
54.7588
54.3677
54.1721
53.9766
53.7810
53.5854
53.1943
52.9987
52.6076
52.4120
52.0209
51.8253
51.4342
51.2386
51.0431
51.6298
53.5854
57.1056
62.9727
70.4042
79.2047
87.8097
95.8280
102.2817
107.1709
110.2999
112.0600
112.8423
113.0379
112.6467
112.2556
111.6689
110.8866
109.7132
108.5398
106.9753
105.2152
103.2595
100.9127
98.3703
95.6324
92.3078
88.9831
85.6585
82.1383
78.8136
75.8801
73.1422
70.9909
69.2308
67.8618
67.0796
66.2973
66.1017
65.9062
65.9062
65.9062
65.9062
65.9062
65.9062
65.9062
65.9062
65.9062
65.7106
65.5150
65.3195
64.9283
64.5372
64.3416
63.9505
63.3638
62.9727
62.5815
61.9948
61.4081
61.0170
60.4303
60.0392
59.4525
59.0613
58.6702
58.2790
57.6923
57.3012
56.9101
56.7145
56.3234
56.1278
55.7367
55.3455
55.1500
54.9544
54.5633
54.1721
53.9766
53.7810
53.3899
53.1943
52.9987
52.8032
52.6076
52.2165
51.8253
51.6298
51.2386
51.0431
50.6519
50.6519
50.8475
52.0209
54.5633
59.2569
65.9062
74.1200
82.9205
91.3299
98.5659
104.2374
108.3443
110.8866
112.0600
112.6467
112.6467
112.2556
111.6689
110.8866
110.1044
108.7354
107.3664
105.6063
103.8462
101.4994
99.1526
96.4147
93.4812
90.1565
86.6363
83.1161
79.7914
76.6624
73.7289
71.1865
69.2308
67.6663
66.4929
65.9062
65.3195
65.1239
65.1239
64.9283
65.1239
65.1239
65.1239
65.1239
64.9283
64.9283
64.9283
64.7328
64.5372
64.1461
63.9505
63.5594
62.9727
62.5815
62.1904
61.7993
61.2126
60.6259
60.2347
59.6480
59.0613
58.6702
58.2790
57.6923
57.3012
56.9101
56.5189
56.1278
55.7367
55.3455
55.1500
54.7588
54.5633
54.1721
53.7810
53.5854
53.1943
52.8032
52.6076
52.4120
52.2165
51.8253
51.6298
51.4342
51.0431
50.6519
50.4564
50.0652
49.8697
49.4785
49.2830
49.2830
49.8697
51.8253
55.3455
61.2126
68.6441
77.2491
85.8540
93.6767
100.1304
104.8241
107.9531
109.9088
110.6911
110.8866
110.4955
109.9088
109.1265
108.1487
106.9753
105.6063
103.8462
102.0861
100.1304
97.7836
95.2413
92.3078
89.1787
85.8540
82.3338
78.8136
75.4890
72.5555
70.0131
67.8618
66.2973
65.1239
64.3416
63.9505
63.7549
63.5594
63.5594
63.7549
63.7549
63.9505
63.9505
63.9505
63.9505
63.9505
63.7549
63.5594
63.3638
63.1682
62.7771
62.3860
61.9948
61.7993
61.4081
61.0170
60.6259
60.2347
59.8436
59.4525
59.0613
58.8657
58.4746
58.2790
57.8879
57.6923
57.3012
57.1056
56.9101
56.7145
56.3234
55.9322
55.5411
55.3455
54.9544
54.5633
54.3677
54.1721
53.7810
53.5854
53.3899
53.1943
52.8032
52.4120
52.2165
51.8253
51.4342
51.2386
50.8475
50.8475
51.0431
52.2165
55.1500
60.0392
67.0796
75.4890
84.2895
92.8945
99.9349
105.4108
109.1265
111.2778
112.4512
112.6467
112.4512
112.0600
111.6689
110.8866
109.9088
108.7354
107.3664
105.8019
103.8462
101.8905
99.5437
96.8058
93.8723
90.5476
87.2230
83.8984
80.5737
77.4446
74.7067
72.1643
70.2087
68.6441
67.4707
66.6884
66.1017
65.9062
65.7106
65.7106
65.5150
65.5150
65.7106
65.7106
65.5150
65.5150
65.5150
65.3195
65.1239
64.9283
64.5372
64.1461
63.7549
63.3638
62.9727
62.3860
61.9948
61.4081
60.8214
60.4303
59.8436
59.4525
58.8657
58.4746
58.0835
57.6923
57.4968
57.3012
57.3012
57.3012
57.3012
57.6923
58.0835
58.8657
59.6480
60.6259
61.4081
62.1904
62.5815
62.5815
62.3860
61.7993
61.0170
59.8436
58.6702
57.4968
56.1278
55.1500
53.9766
53.1943
52.4120
51.8253
51.2386
50.8475
50.4564
50.2608
49.8697
49.6741
49.4785
49.2830
49.2830
49.0874
49.0874
49.0874
48.8918
48.8918
48.8918
48.6963
48.6963
48.6963
48.5007
48.3051
48.1095
48.1095
47.9140
47.7184
47.7184
47.5228
47.3273
47.3273
47.1317
46.9361
46.7406
46.5450
46.5450
46.3494
46.1539
45.9583
45.7627
45.5672
45.5672
45.3716
45.1760
44.9805
44.9805
44.7849
44.5893
44.3938
44.1982
44.0026
44.0026
43.8071
43.6115
43.6115
43.4159
43.2204
43.0248
43.0248
42.8292
42.8292
42.6337
42.6337
42.4381
42.4381
42.2425
42.0470
42.0470
42.0470
41.8514
41.8514
41.6558
41.6558
41.6558
41.4603
41.4603
41.4603
41.4603
41.4603
41.4603
41.4603
41.2647
41.2647
41.0691
40.8736
40.8736
40.8736
40.6780
40.6780
40.4824
40.4824
40.4824
40.2869
40.0913
