ABP (mmHg)
78.1429
81.7143
84.5714
86.8571
88.8571
90.8571
92.7143
94.5714
96.0000
97.1429
97.7143
98.2857
98.5714
98.5714
98.2857
97.8571
97.1429
96.2857
95.1429
93.8571
92.4286
90.7143
89.0000
87.0000
84.7143
82.4286
80.0000
77.5714
75.2857
73.2857
71.8571
70.7143
70.0000
69.4286
68.8571
68.5714
68.2857
68.0000
67.8571
67.7143
67.5714
67.4286
67.4286
67.2857
67.1429
67.1429
67.1429
67.0000
67.0000
66.8571
66.7143
66.5714
66.2857
66.0000
65.7143
65.4286
65.0000
64.7143
64.4286
64.0000
63.5714
63.2857
62.8571
62.4286
62.0000
61.5714
61.2857
61.0000
60.5714
60.2857
60.0000
59.5714
59.2857
59.0000
58.8571
58.5714
58.2857
58.0000
57.8571
57.7143
57.5714
57.4286
57.2857
57.1429
57.0000
57.0000
56.8571
56.7143
56.5714
56.4286
56.4286
56.2857
56.1429
56.0000
55.8571
55.7143
55.4286
55.2857
55.1429
55.1429
55.4286
56.4286
58.4286
61.7143
66.2857
71.5714
76.5714
80.8571
84.0000
86.4286
88.5714
90.7143
92.5714
94.4286
96.0000
97.1429
98.0000
98.4286
98.8571
98.8571
98.8571
98.5714
98.0000
97.2857
96.2857
95.1429
93.7143
92.2857
90.4286
88.4286
86.2857
84.0000
81.4286
78.8571
76.4286
74.1429
72.2857
71.0000
70.0000
69.4286
69.0000
68.8571
68.5714
68.4286
68.1429
68.0000
68.0000
67.8571
67.8571
67.8571
67.8571
67.7143
67.7143
67.8571
67.8571
67.7143
67.5714
67.4286
67.1429
66.8571
66.5714
66.2857
66.0000
65.5714
65.2857
64.8571
64.5714
64.1429
63.7143
63.4286
63.0000
62.5714
62.2857
62.0000
61.5714
61.2857
61.0000
60.7143
60.4286
60.1429
60.0000
59.8571
59.5714
59.4286
59.2857
59.0000
58.8571
58.7143
58.5714
58.4286
58.4286
58.2857
58.1429
58.0000
58.0000
57.8571
57.8571
57.7143
57.5714
57.4286
57.1429
57.0000
56.8571
56.7143
56.5714
56.5714
56.8571
57.7143
59.4286
62.7143
67.1429
72.4286
77.7143
82.1429
85.5714
88.1429
90.2857
92.2857
94.4286
96.2857
98.0000
99.2857
100.1429
100.7143
101.1429
101.2857
101.2857
101.1429
100.7143
100.0000
99.1429
98.0000
96.7143
95.1429
93.4286
91.5714
89.2857
87.0000
84.5714
82.0000
79.4286
77.1429
75.1429
73.7143
72.5714
72.0000
71.4286
71.0000
70.5714
70.1429
70.0000
69.7143
69.5714
69.4286
69.1429
69.0000
68.8571
68.7143
68.5714
68.4286
68.2857
68.1429
68.0000
67.7143
67.4286
67.0000
66.5714
66.2857
65.8571
65.5714
65.0000
64.5714
64.2857
64.0000
63.5714
63.0000
62.4286
61.8571
61.4286
61.0000
60.5714
60.1429
59.5714
59.1429
58.5714
58.1429
57.8571
57.4286
57.1429
56.8571
56.5714
56.4286
56.2857
56.2857
56.2857
56.1429
56.0000
55.8571
55.7143
55.4286
55.4286
55.2857
55.1429
55.1429
55.0000
54.7143
54.5714
54.2857
54.0000
53.8571
53.5714
53.4286
53.2857
53.2857
53.8571
55.1429
57.8571
61.8571
67.0000
72.4286
77.2857
81.1429
84.0000
86.4286
88.7143
90.7143
92.7143
94.4286
95.7143
96.5714
97.1429
97.5714
97.8571
97.8571
97.7143
97.2857
96.4286
95.4286
94.1429
92.7143
91.0000
89.0000
86.8571
84.7143
82.1429
79.5714
76.8571
74.1429
71.8571
70.0000
68.5714
67.5714
67.0000
66.4286
66.0000
65.5714
65.1429
65.0000
64.8571
64.7143
64.5714
64.5714
64.5714
64.5714
64.5714
64.5714
64.5714
64.5714
64.4286
64.2857
64.0000
63.8571
63.7143
63.4286
63.1429
62.8571
62.5714
62.1429
61.8571
61.4286
61.0000
60.5714
60.2857
60.0000
59.5714
59.2857
59.0000
58.7143
58.4286
58.2857
58.0000
57.8571
57.5714
57.4286
57.2857
57.1429
57.0000
56.8571
56.7143
56.5714
56.5714
56.4286
56.4286
56.4286
56.2857
56.2857
56.2857
56.1429
56.0000
56.0000
55.7143
55.5714
55.4286
55.1429
55.0000
54.8571
54.8571
55.1429
56.0000
57.7143
60.8571
65.4286
70.7143
75.8571
80.1429
83.5714
86.2857
88.7143
90.8571
92.8571
94.7143
96.1429
97.1429
97.7143
98.2857
98.5714
98.7143
98.5714
98.2857
97.7143
96.8571
95.7143
94.5714
93.1429
91.4286
89.5714
87.4286
85.1429
82.7143
80.1429
77.4286
75.0000
72.7143
71.0000
69.8571
69.0000
68.2857
67.8571
67.4286
67.1429
66.8571
66.8571
66.7143
66.5714
66.5714
66.5714
66.5714
66.4286
66.4286
66.2857
66.2857
66.1429
66.0000
65.8571
65.5714
65.4286
65.1429
65.0000
64.7143
64.4286
64.1429
63.7143
63.2857
63.0000
62.5714
62.1429
61.8571
61.4286
61.0000
60.7143
60.2857
60.0000
59.5714
59.2857
59.0000
58.7143
58.4286
58.1429
