ABP (mmHg)
81.7143
81.7143
81.7143
81.7143
81.7143
81.7143
81.7143
81.7143
81.7143
81.7143
81.5714
81.2857
81.1429
80.8571
80.5714
80.2857
79.8571
79.5714
79.1429
78.8571
78.4286
78.1429
77.7143
77.4286
77.0000
76.5714
76.1429
75.8571
75.5714
75.2857
75.0000
74.8571
74.7143
74.4286
74.2857
74.1429
74.1429
74.0000
73.8571
73.7143
73.2857
73.0000
72.7143
72.5714
72.2857
72.0000
71.7143
71.2857
71.1429
71.5714
72.7143
75.2857
79.4286
85.0000
91.2857
97.2857
102.2857
106.5714
110.4286
114.0000
117.1429
119.8571
121.7143
123.0000
123.8571
124.2857
124.4286
124.2857
124.0000
123.1429
122.1429
120.8571
119.4286
117.7143
115.8571
113.7143
111.2857
108.5714
105.7143
102.7143
99.4286
96.2857
93.7143
91.7143
90.4286
89.5714
89.0000
88.5714
88.0000
87.7143
87.4286
87.2857
87.2857
87.1429
87.1429
86.8571
86.7143
86.7143
86.5714
86.4286
86.2857
86.1429
85.8571
85.5714
85.1429
84.8571
84.4286
84.0000
83.7143
83.1429
82.7143
82.2857
81.8571
81.4286
81.0000
80.7143
80.4286
80.1429
79.8571
79.7143
79.5714
79.4286
79.4286
79.2857
79.2857
79.2857
79.2857
79.1429
79.1429
79.0000
79.0000
78.8571
78.5714
78.4286
78.2857
78.1429
78.1429
78.2857
78.8571
80.1429
82.8571
87.1429
92.5714
98.7143
104.5714
109.5714
113.8571
117.4286
120.7143
123.7143
126.2857
128.1429
129.5714
130.4286
130.8571
131.0000
131.0000
130.5714
129.8571
129.0000
127.8571
126.5714
125.0000
123.2857
121.2857
119.1429
116.5714
113.8571
111.0000
108.0000
105.0000
102.5714
100.5714
99.2857
98.4286
97.8571
97.2857
96.8571
96.5714
96.2857
96.0000
95.7143
95.2857
94.8571
94.4286
93.8571
93.2857
92.5714
91.8571
91.1429
90.2857
89.2857
88.2857
87.2857
86.1429
85.0000
83.8571
82.7143
81.4286
80.1429
79.0000
77.8571
76.7143
75.5714
74.5714
73.5714
72.7143
72.0000
71.2857
70.5714
70.0000
69.5714
69.1429
68.7143
68.4286
68.1429
68.0000
67.7143
67.5714
67.4286
67.2857
67.0000
66.7143
66.4286
66.1429
65.8571
65.5714
65.1429
65.0000
65.0000
65.5714
67.0000
70.0000
74.7143
80.5714
86.7143
92.2857
97.0000
101.1429
104.8571
108.1429
110.7143
112.5714
113.8571
114.5714
115.1429
115.4286
115.4286
115.1429
114.5714
113.5714
112.4286
110.8571
109.1429
107.1429
105.0000
102.7143
100.0000
97.1429
94.1429
90.8571
87.8571
85.1429
83.0000
81.5714
80.7143
80.1429
79.5714
79.0000
78.5714
78.2857
78.1429
78.1429
78.1429
78.1429
78.0000
77.8571
77.7143
77.5714
77.5714
77.4286
77.4286
77.2857
77.2857
77.1429
76.8571
76.5714
76.1429
75.8571
75.4286
74.8571
74.2857
73.7143
73.2857
73.0000
72.5714
72.1429
71.7143
71.4286
71.0000
70.7143
70.4286
70.1429
70.0000
69.7143
69.5714
69.4286
69.1429
69.0000
68.8571
68.7143
68.7143
68.5714
68.2857
68.0000
67.8571
67.7143
67.5714
67.5714
67.7143
68.2857
69.4286
71.5714
75.1429
79.8571
85.4286
91.0000
95.8571
100.2857
104.0000
107.5714
110.7143
113.0000
114.8571
115.8571
116.5714
117.0000
117.1429
117.0000
116.4286
115.4286
114.4286
113.1429
111.7143
109.8571
107.8571
105.5714
103.0000
100.2857
97.2857
94.2857
91.4286
88.8571
87.0000
85.8571
85.1429
84.5714
84.1429
83.7143
83.5714
83.4286
83.4286
83.4286
83.2857
83.2857
83.1429
83.1429
83.1429
83.0000
83.0000
83.1429
83.0000
82.8571
82.5714
82.4286
82.1429
81.7143
81.4286
81.1429
80.7143
80.2857
79.7143
79.2857
79.1429
79.5714
80.7143
83.1429
86.5714
90.8571
95.2857
99.2857
102.5714
105.4286
107.8571
109.8571
111.4286
112.4286
113.0000
113.1429
113.0000
112.7143
112.1429
111.4286
110.2857
108.8571
107.0000
104.8571
102.2857
99.7143
96.8571
93.8571
91.0000
88.5714
86.8571
85.7143
85.0000
84.5714
84.1429
83.7143
83.0000
82.5714
82.5714
82.7143
82.7143
82.7143
82.7143
82.7143
82.7143
82.5714
82.5714
82.4286
82.2857
82.1429
81.7143
81.2857
81.0000
80.8571
80.5714
80.0000
79.2857
78.7143
78.0000
77.4286
77.1429
76.8571
76.4286
76.0000
75.5714
75.1429
74.8571
74.4286
74.0000
73.8571
73.8571
73.7143
73.4286
73.0000
72.5714
72.4286
72.5714
72.7143
72.5714
72.1429
71.8571
71.8571
71.8571
71.8571
71.7143
71.7143
71.8571
72.0000
71.7143
71.5714
71.5714
71.7143
71.5714
71.5714
71.4286
71.4286
71.4286
71.1429
71.0000
70.8571
71.2857
72.1429
73.5714
76.7143
82.0000
89.2857
97.2857
104.5714
110.4286
115.4286
120.0000
124.4286
128.0000
130.8571
132.8571
134.2857
135.1429
135.1429
135.1429
135.1429
135.1429
135.1429
134.8571
133.7143
132.4286
131.0000
129.4286
127.4286
125.1429
122.7143
120.1429
117.1429
113.8571
110.4286
106.7143
103.2857
100.2857
97.8571
96.2857
95.0000
94.0000
93.1429
92.1429
91.0000
89.8571
88.7143
87.7143
86.7143
85.8571
85.0000
84.1429
83.4286
82.4286
81.5714
80.5714
79.4286
78.2857
77.4286
76.5714
75.8571
75.2857
74.7143
74.1429
73.5714
73.0000
72.2857
71.5714
71.0000
70.5714
70.1429
69.7143
69.4286
69.0000
68.7143
68.5714
68.2857
68.1429
68.0000
68.0000
67.7143
67.5714
67.2857
67.0000
66.5714
66.2857
65.8571
65.4286
65.0000
64.7143
64.2857
64.0000
63.7143
63.5714
63.7143
64.0000
65.0000
67.0000
70.4286
75.1429
80.5714
86.0000
91.0000
95.5714
99.4286
102.8571
105.5714
107.4286
108.8571
109.7143
110.2857
110.7143
110.8571
110.5714
109.8571
108.8571
107.4286
105.8571
104.1429
102.1429
100.0000
97.4286
94.7143
91.8571
88.7143
85.7143
83.1429
81.1429
79.7143
78.8571
78.1429
77.5714
76.7143
76.2857
76.4286
77.2857
78.1429
78.2857
78.0000
77.7143
77.8571
78.0000
78.1429
78.1429
78.2857
78.1429
78.0000
77.7143
77.2857
76.7143
76.2857
75.7143
75.1429
74.5714
74.0000
73.5714
73.1429
72.7143
72.4286
72.0000
71.7143
71.2857
70.8571
70.5714
70.1429
70.0000
69.7143
69.7143
69.7143
69.5714
69.5714
69.5714
69.4286
69.2857
69.1429
69.0000
68.7143
68.4286
68.1429
68.0000
67.8571
67.8571
68.1429
69.0000
70.8571
74.1429
79.1429
85.4286
91.7143
97.2857
102.1429
106.2857
110.0000
113.2857
115.8571
118.0000
119.7143
120.8571
121.7143
122.2857
122.4286
122.1429
121.7143
121.1429
120.4286
119.5714
118.1429
116.4286
114.5714
112.2857
109.7143
107.0000
103.8571
100.4286
97.1429
94.4286
92.2857
90.5714
89.2857
88.2857
87.7143
87.0000
86.2857
85.5714
85.0000
84.5714
84.2857
84.1429
84.0000
83.7143
83.4286
83.1429
82.8571
82.7143
82.5714
82.4286
82.1429
81.8571
81.4286
81.0000
80.5714
80.1429
79.7143
79.2857
78.7143
78.1429
77.7143
77.2857
76.8571
76.5714
76.1429
75.7143
75.2857
75.0000
74.7143
74.4286
74.1429
73.8571
73.5714
73.4286
73.1429
72.8571
72.5714
72.1429
71.7143
71.5714
71.2857
71.0000
70.7143
70.7143
71.0000
72.1429
74.4286
78.4286
83.8571
90.1429
96.0000
100.8571
105.0000
108.5714
111.7143
114.4286
116.8571
118.4286
119.4286
120.0000
120.2857
120.5714
120.7143
120.5714
120.0000
119.1429
118.0000
116.5714
115.0000
113.1429
111.0000
108.5714
105.7143
102.5714
99.4286
96.2857
93.2857
90.8571
89.1429
88.0000
87.1429
86.5714
85.8571
85.1429
84.7143
84.7143
84.8571
