PAP (mmHg)
16.0000
16.0645
16.0000
15.8710
15.6129
15.2903
15.2258
15.4839
15.9355
16.0000
15.7419
15.4194
15.3548
15.4194
15.5484
15.6774
15.9355
16.2581
16.6452
16.8387
16.9032
16.8387
16.7097
16.4516
16.1935
15.9355
15.6774
15.4839
15.3548
15.0968
14.8387
14.2581
13.6774
13.4194
13.6774
14.0645
14.3226
14.2581
13.9355
13.5484
13.0968
12.7742
12.3871
12.0000
11.6774
11.6129
11.6774
11.7419
11.8710
12.0645
12.1935
12.2581
12.1935
12.2581
12.3226
12.4516
12.7097
12.9677
13.0968
13.1613
13.0323
12.7097
12.1935
11.5484
10.7742
9.8710
8.9677
8.0000
7.1613
6.8387
6.9032
7.1613
7.4194
7.6774
7.8710
8.0000
8.0000
7.9355
8.1290
8.5806
9.1613
9.6774
9.9355
9.6129
8.9677
8.3226
8.3226
8.9677
9.7419
10.2581
10.2581
10.0000
9.7419
9.6129
9.6774
9.9355
10.2581
10.6452
10.9032
11.0323
11.2258
11.8065
13.0323
15.0968
17.2258
17.8065
16.4516
14.5161
13.5484
13.6129
13.5484
13.2258
13.0323
13.3548
13.7419
14.0000
14.0645
13.8065
13.3548
12.9677
12.7097
12.5161
12.2581
11.8710
11.4194
11.0323
10.5806
10.2581
10.1290
10.0645
10.0645
10.0000
10.0000
10.0000
10.0000
10.0645
10.1935
10.4516
10.6452
10.7742
10.8387
10.7097
10.3871
9.8710
9.1613
8.4516
7.7419
7.1613
6.9032
6.7742
6.7097
6.6452
6.5806
6.5806
6.7097
7.0323
7.4839
8.0645
8.7097
9.2903
10.0000
10.7097
11.0323
11.0323
10.7097
10.3871
10.3226
10.5161
10.9032
11.2903
11.7419
11.9355
12.0645
12.1935
12.5161
13.0323
13.9355
14.9032
15.8065
16.7097
17.4194
18.0000
18.3871
18.6452
18.7097
18.7097
18.6452
18.5161
18.3871
18.1290
17.8065
17.3548
17.0323
16.7097
16.3226
15.9355
15.6129
15.2903
14.9677
14.5161
14.1935
14.1290
14.1935
14.1290
14.1935
14.3871
14.7097
14.9032
14.9677
14.9677
14.9677
15.0323
15.0323
15.0323
14.8387
14.6452
14.5161
14.3871
14.4516
14.7097
15.0323
15.3548
15.6129
15.7419
15.6774
15.1613
14.3871
13.3548
12.3871
11.4839
10.9032
10.6452
10.9032
11.6129
12.7097
13.5484
14.0000
14.0000
13.8710
13.6774
13.6129
13.7419
14.1290
14.5806
14.7742
14.6452
14.1290
13.6129
13.2258
13.0968
13.0968
13.2258
13.2903
13.2903
13.1613
13.0323
12.9677
12.9677
13.0968
13.2903
13.5484
13.6774
13.8065
13.8065
13.8065
13.7419
13.5484
13.3548
13.0323
12.7097
12.4516
12.3226
12.1935
12.0645
11.9355
11.7419
11.5484
11.5484
11.8710
12.3226
12.5806
12.5806
12.3226
12.1935
12.1290
12.0645
11.9355
11.8065
11.7419
11.7419
11.6129
11.5484
11.4839
11.5484
11.5484
11.6129
11.6129
11.6129
11.8065
12.0645
12.5161
13.0323
13.4194
13.6774
13.6774
13.3548
12.8387
12.0000
11.0323
10.1290
9.3548
8.8387
8.5806
8.7097
9.1613
10.0000
10.7742
11.0968
11.1613
11.0323
10.8387
10.6452
10.6452
10.8387
11.2258
11.7419
12.0645
12.0645
11.7419
11.3548
11.0968
11.0323
11.2258
11.4839
11.6129
11.6129
11.3548
11.0323
10.9032
10.9032
11.0968
11.3548
11.6129
11.8065
11.8710
11.8710
11.7419
11.5484
11.2903
11.0968
10.9677
10.7742
10.5806
