PAP (mmHg)
15.2000
14.8000
14.0000
12.8000
12.0000
11.6000
10.8000
10.8000
10.4000
10.4000
10.0000
10.0000
9.6000
9.2000
9.2000
8.8000
8.8000
9.2000
9.2000
9.6000
10.0000
10.4000
10.8000
11.6000
12.0000
12.4000
13.2000
13.6000
14.0000
14.4000
14.4000
14.4000
14.4000
14.4000
14.4000
14.4000
14.4000
14.4000
14.4000
14.4000
14.0000
14.0000
14.0000
14.0000
14.0000
14.0000
14.4000
15.2000
16.8000
18.8000
21.6000
24.0000
27.2000
30.8000
35.2000
39.6000
44.0000
47.6000
51.2000
54.0000
56.4000
57.6000
58.4000
58.0000
57.6000
56.4000
55.2000
53.6000
52.0000
50.4000
48.8000
47.6000
46.0000
44.0000
41.6000
38.0000
34.4000
30.4000
26.8000
23.6000
20.4000
17.2000
14.8000
12.8000
11.6000
10.4000
9.6000
9.2000
9.2000
9.2000
9.6000
9.6000
10.0000
10.4000
10.8000
11.6000
12.0000
12.0000
12.4000
12.4000
12.8000
13.2000
14.0000
14.4000
14.8000
15.2000
15.6000
15.6000
15.6000
15.6000
15.6000
15.2000
15.2000
14.8000
14.8000
14.8000
14.8000
14.8000
15.2000
15.2000
15.2000
15.2000
14.8000
14.8000
14.8000
14.8000
14.4000
14.4000
14.4000
14.4000
14.0000
14.0000
13.6000
13.2000
12.8000
12.4000
12.8000
14.0000
16.0000
18.4000
21.2000
24.4000
28.0000
31.6000
35.6000
39.6000
43.2000
46.8000
49.6000
51.6000
52.4000
53.2000
52.8000
51.6000
50.4000
48.4000
46.0000
44.0000
41.6000
39.6000
37.2000
35.2000
33.6000
32.0000
30.0000
27.2000
24.4000
21.6000
18.8000
16.4000
14.0000
12.0000
10.0000
8.8000
8.0000
7.2000
6.8000
6.4000
6.8000
6.8000
7.2000
7.6000
8.0000
8.0000
8.4000
8.4000
8.8000
8.8000
9.6000
10.0000
10.4000
10.8000
11.2000
11.6000
12.0000
12.0000
12.4000
12.4000
12.4000
12.4000
12.4000
12.0000
11.6000
11.2000
11.6000
12.4000
14.0000
16.0000
18.8000
22.0000
25.6000
29.2000
32.8000
36.4000
40.0000
43.2000
46.0000
48.0000
