PAP (mmHg)
21.0431
20.1826
20.1044
20.4173
20.7302
20.8084
20.4955
20.1826
19.9479
20.4173
21.4342
22.7641
24.0157
24.8762
25.1891
25.1891
24.8762
24.4068
23.8593
23.3117
22.9988
22.9988
23.0770
23.3117
23.4681
23.4681
23.5463
23.6246
23.7028
23.9375
24.0939
24.2504
24.3286
24.4851
24.5633
24.5633
24.5633
24.6415
24.7198
24.7198
24.4851
23.9375
23.3117
22.6076
22.1383
22.0600
22.2165
22.3729
22.3729
22.0600
21.8254
21.7471
21.8254
22.0600
22.3729
22.7641
23.3117
23.9375
24.3286
24.5633
24.5633
24.6415
24.7980
24.8762
24.7198
24.2504
23.4681
22.3729
21.0431
20.1044
20.4955
22.0600
23.9375
24.9544
25.7367
26.4407
27.1448
27.3795
26.9883
26.3625
25.5020
24.5633
23.6246
22.9205
22.4512
22.2947
22.2947
22.4512
22.6858
22.7641
22.8423
22.8423
22.9988
23.2334
23.7028
24.2504
24.4851
24.3286
23.9375
23.6246
23.3899
23.0770
22.9205
22.9988
23.4681
23.9375
24.0939
23.9375
23.7810
23.6246
23.6246
23.6246
23.4681
23.3117
23.0770
22.9205
22.6858
22.4512
22.2947
22.1383
21.9818
21.7471
21.5124
21.1213
20.8084
20.3390
19.8697
19.2439
18.6180
18.0705
17.5229
17.0535
16.8188
16.8188
17.0535
17.6793
18.3051
19.0874
19.8697
20.4955
21.1213
21.4342
21.2778
20.8084
20.3390
20.0261
19.8697
19.4785
18.7745
17.7575
16.5059
15.3325
14.4720
13.8462
13.6115
13.9244
14.5502
15.2543
16.1148
16.8188
17.6793
18.6180
19.8697
21.1995
22.2947
22.3729
21.1995
19.4785
17.9922
17.0535
16.1930
15.4890
14.7067
14.0809
13.5333
13.2986
13.6115
14.2373
15.0978
15.9583
16.9753
17.9922
19.0092
19.8697
20.4173
20.5737
20.3390
20.1044
20.3390
21.1213
21.8254
22.3729
22.7641
22.9988
22.9205
22.3729
21.8254
21.5124
21.5124
21.5907
21.5907
21.4342
21.1213
20.5737
20.0261
19.4785
18.9309
18.5398
18.1487
17.7575
17.5229
17.3664
17.3664
17.5229
17.6793
17.9140
18.1487
18.3051
18.3051
18.3051
18.3051
18.6963
19.2439
19.6350
20.1826
20.9649
21.7471
22.2165
22.3729
22.3729
22.6076
23.0770
23.4681
23.6246
23.7810
24.0157
24.2504
24.3286
24.3286
24.3286
24.2504
24.2504
24.3286
24.4068
24.3286
24.1722
23.9375
23.5463
23.2334
22.6858
22.0600
21.3560
20.6519
19.9479
19.4003
18.8527
18.3051
17.9922
17.6793
17.6793
17.6793
17.6793
17.8358
18.0705
18.3834
18.7745
19.1656
19.4785
19.7914
20.0261
20.2608
20.5737
20.9649
21.4342
21.9036
22.3729
22.8423
23.3117
