II (mV)
0.5753
0.5851
0.5900
0.5900
0.5900
0.5900
0.5851
0.5851
0.5900
0.5900
0.5949
0.5900
0.5802
0.5802
0.5802
0.5802
0.5802
0.5802
0.5753
0.5753
0.5705
0.5753
0.5802
0.5753
0.5705
0.5705
0.5705
0.5753
0.5705
0.5705
0.5705
0.5753
0.5949
0.6106
0.6252
0.6399
0.6605
0.6947
0.7153
0.7202
0.6751
0.6301
0.5802
0.5401
0.5147
0.5049
0.5098
0.5147
0.5303
0.5499
0.5851
0.6703
0.8004
0.9305
0.9609
0.8356
0.6898
0.5998
0.5450
0.5049
0.4804
0.4804
0.4804
0.4746
0.4697
0.4697
0.4697
0.4697
0.4648
0.4746
0.4853
0.4853
0.4902
0.4902
0.4902
0.4902
0.4951
0.5098
0.5147
0.5196
0.5147
0.5303
0.5499
0.5597
0.5705
0.5753
0.5900
0.5949
0.6047
0.6155
0.6204
0.6106
0.5998
0.5998
0.5998
0.5998
0.5949
0.5851
0.5802
0.5802
0.5802
0.5753
0.5705
0.5646
0.5646
0.5646
0.5597
0.5597
0.5597
0.5597
0.5597
0.5597
0.5646
0.5705
0.5597
0.5597
0.5705
0.5753
0.5949
0.6155
0.6204
0.6350
0.6497
0.6751
0.6947
0.7104
0.6849
0.6350
0.5802
0.5401
0.5098
0.5049
0.5049
0.5098
0.5147
0.5401
0.5646
0.6301
0.7407
0.8806
0.9452
0.8503
0.6849
0.5802
0.5352
0.5049
0.4697
0.4550
0.4501
0.4550
0.4599
0.4599
0.4599
0.4599
0.4599
0.4599
0.4648
0.4648
0.4697
0.4697
0.4746
0.4804
0.4853
0.4902
0.4902
0.4951
0.5049
0.5098
0.5196
0.5352
0.5450
0.5548
0.5705
0.5753
0.5802
0.5753
0.5753
0.5753
0.5705
0.5646
0.5646
0.5646
0.5705
0.5705
0.5705
0.5705
0.5705
0.5646
0.5646
0.5705
0.5705
0.5646
0.5705
0.5753
0.5753
0.5753
0.5753
0.5753
0.5802
0.5753
0.5753
0.5753
0.5753
0.5851
0.6106
0.6252
0.6350
0.6497
0.6751
0.7055
0.7407
0.7505
0.7104
0.6497
0.5949
0.5548
0.5352
0.5352
0.5499
0.5597
0.5851
0.6047
0.6399
0.7153
0.8601
0.9951
1.0010
0.8757
0.7202
0.6301
0.5851
0.5499
0.5196
0.5098
0.5098
0.5098
0.5147
0.5254
0.5254
0.5196
0.5254
0.5303
0.5303
0.5303
0.5303
0.5352
0.5401
0.5450
0.5499
0.5548
0.5548
0.5597
0.5597
0.5705
0.5851
0.6047
0.6155
0.6204
0.6301
0.6350
0.6399
0.6350
0.6350
0.6252
0.6204
0.6155
0.6155
0.6155
0.6155
0.6204
0.6155
0.6106
0.6047
0.6047
0.6047
0.5998
0.5949
0.5949
0.5949
0.6047
0.6106
0.5998
0.5998
0.5998
0.5998
0.5949
0.5949
0.5949
0.5949
0.5998
0.6252
0.6399
0.6448
0.6399
0.6703
0.7055
0.7407
0.7554
0.7456
0.6947
0.6301
0.5851
0.5548
0.5450
0.5401
0.5401
0.5450
0.5597
0.5900
0.6556
0.7652
0.9100
1.0010
0.9403
0.7798
0.6556
0.5802
0.5401
0.5098
0.4951
0.4902
0.4902
0.4853
0.4853
0.4853
0.4902
0.4951
0.4853
0.4853
0.4902
0.5000
0.5049
0.5049
0.5049
0.5098
0.5098
0.5098
0.5147
0.5303
0.5450
0.5548
0.5597
0.5753
0.5802
0.5900
0.6047
0.6155
0.6106
0.6106
0.6106
0.6155
0.6155
0.6155
0.6106
0.5949
0.5900
0.5949
0.5998
0.5998
0.5900
0.5851
0.5851
0.5900
0.5900
0.5900
0.5802
0.5753
0.5753
0.5802
0.5802
0.5802
0.5802
0.5851
0.5802
0.5900
0.6204
0.6399
0.6448
0.6556
0.6654
0.6898
0.7202
0.7348
0.7250
0.6849
0.6301
0.5851
0.5548
0.5401
0.5303
0.5303
0.5254
0.5499
0.5753
0.6204
0.7250
0.8806
0.9902
0.9951
0.7906
0.6556
0.5851
0.5401
0.5049
0.4902
0.4902
0.4853
0.4804
0.4853
0.4853
0.4902
0.4804
0.4746
0.4804
0.4853
0.4853
0.4902
0.4902
0.4951
0.5049
0.5049
0.5098
0.5147
0.5254
0.5401
0.5499
0.5548
0.5597
0.5753
0.5949
0.6047
0.6155
0.6155
0.6204
0.6106
0.5998
0.5949
0.5949
0.5900
0.5900
0.5900
0.5802
0.5753
0.5705
0.5705
0.5705
0.5646
0.5705
0.5753
0.5753
0.5705
0.5705
0.5597
0.5597
0.5597
0.5646
0.5705
0.5753
0.5753
0.5753
0.5900
0.6106
0.6204
0.6252
0.6399
0.6605
0.6947
0.7202
0.7055
0.6654
0.6155
0.5597
0.5254
0.5098
0.5098
0.5049
0.5000
0.5098
0.5401
0.5851
0.6703
0.8004
0.9207
0.9403
0.7652
0.6204
0.5499
0.5196
0.4951
0.4697
0.4648
0.4648
0.4648
0.4648
0.4648
0.4697
0.4697
0.4746
0.4804
0.4804
0.4853
0.4902
0.4853
0.4902
0.5000
0.5049
0.5049
0.5049
0.5098
0.5196
0.5303
0.5352
0.5499
0.5753
0.5949
0.6047
0.6106
0.6155
0.6047
0.5949
0.5900
0.5802
0.5802
0.5753
0.5802
0.5851
0.5949
0.6106
0.6155
0.6204
0.6252
0.6252
0.6252
0.6252
0.6204
0.6204
0.6155
0.6155
0.6155
0.6252
0.6301
0.6301
0.6252
0.6252
0.6252
0.6301
0.6350
0.6497
0.6751
0.6947
0.7104
0.7250
0.7554
0.7798
0.7906
0.7603
0.7104
0.6605
0.6204
0.5949
0.5802
0.5753
0.5753
0.5851
0.6106
0.6399
0.7202
0.8601
1.0000
1.0010
0.8806
0.7202
0.6252
0.5802
0.5499
0.5098
0.4902
0.4902
0.4902
0.4853
0.4902
0.4951
0.4951
0.5000
0.5049
0.5000
0.5049
0.5098
0.5098
0.5147
0.5147
0.5147
0.5147
0.5147
0.5147
0.5303
0.5352
0.5450
0.5597
0.5753
0.5900
0.5900
0.5900
0.5900
0.5998
0.5998
0.6047
0.6047
0.5998
0.5949
0.5949
0.5851
0.5802
0.5802
0.5900
0.5900
0.5900
0.5851
0.5851
0.5900
0.5851
0.5802
0.5802
0.5802
0.5851
0.5753
0.5646
0.5646
0.5802
0.5900
0.5949
0.6155
0.6350
0.6497
0.6605
0.6703
0.7006
0.7250
0.7348
0.7104
0.6654
0.6155
0.5753
0.5450
0.5254
0.5196
0.5254
0.5352
0.5548
0.5753
0.6252
0.7348
0.8855
0.9755
0.8953
0.7299
0.6252
0.5597
0.5196
0.4853
0.4648
0.4550
0.4501
0.4501
0.4501
0.4452
0.4501
0.4599
0.4697
0.4697
0.4697
0.4746
0.4804
0.4804
0.4804
0.4804
0.4853
0.4902
0.4951
0.5098
0.5254
0.5303
0.5352
0.5450
0.5499
0.5646
0.5851
0.5949
0.5949
0.5900
0.5900
0.5802
0.5802
0.5802
0.5802
0.5753
0.5753
0.5753
0.5802
0.5753
0.5753
0.5753
0.5705
0.5646
0.5597
0.5646
0.5705
0.5753
0.5646
0.5597
0.5597
0.5705
0.5753
0.5705
0.5753
0.5900
0.6047
0.6106
0.6204
0.6399
0.6703
0.7006
0.7104
0.6947
0.6654
0.6155
0.5646
0.5303
0.5049
0.4902
0.5000
0.5147
0.5303
0.5548
0.5949
0.6947
0.8356
0.9452
0.9550
0.7750
0.6448
0.5646
0.5147
0.4853
0.4648
0.4599
0.4599
0.4648
0.4697
0.4648
0.4599
0.4599
0.4697
0.4853
0.4853
0.4853
0.4853
0.4853
0.4853
0.4853
0.4902
0.4951
0.5098
0.5254
0.5254
0.5352
0.5401
0.5499
0.5646
0.5753
0.5802
0.5753
0.5900
0.5949
0.5851
0.5802
0.5949
0.5998
0.5851
0.5802
0.5802
0.5802
0.5802
0.5851
0.5802
0.5802
0.5851
0.5900
0.5900
0.5949
0.5900
0.5802
0.5753
0.5753
0.5753
0.5802
0.5802
0.5802
0.5802
0.5949
0.6155
0.6252
0.6301
0.6252
0.6497
0.6849
0.7153
0.7202
0.6800
0.6350
0.5851
0.5450
0.5147
0.5147
0.5147
0.5147
0.5303
0.5499
0.5802
0.6497
0.7798
0.9159
0.9452
0.8053
0.6556
0.5753
0.5303
0.5000
0.4746
0.4599
0.4599
0.4501
0.4501
0.4599
0.4648
0.4648
0.4697
0.4697
0.4648
0.4648
0.4697
0.4804
0.4853
0.4853
0.4902
0.4951
0.5049
0.5098
0.5098
0.5254
0.5401
0.5450
0.5499
0.5597
0.5705
0.5705
0.5705
0.5802
0.5753
0.5646
0.5646
0.5597
0.5597
0.5646
0.5548
0.5499
0.5646
0.5753
0.5646
0.5597
0.5597
0.5597
0.5646
0.5646
0.5597
0.5597
0.5597
0.5753
0.5802
0.5753
0.5753
0.5802
0.5949
0.6155
0.6399
0.6497
0.6556
0.6605
0.6947
0.7299
0.7348
0.7055
0.6448
0.5998
0.5597
0.5352
0.5303
0.5303
0.5303
0.5401
0.5646
0.5998
0.6703
0.7906
0.9207
0.9550
0.8102
0.6556
0.5705
0.5352
0.5098
0.4853
0.4853
0.4902
0.4902
0.4853
0.4853
0.4853
0.4853
0.4853
0.4951
0.5000
0.5000
0.5098
0.5254
0.5303
0.5303
0.5352
0.5450
0.5548
0.5597
0.5705
0.5753
0.5802
0.5949
0.6047
0.6155
0.6204
0.6252
0.6252
0.6252
0.6252
0.6204
0.6155
0.6047
0.6047
0.6106
0.6155
0.6155
0.6204
0.6155
0.6106
0.6047
0.5998
0.6047
0.6106
0.6047
0.5998
0.5998
0.5998
0.5998
0.5949
0.5949
0.5949
0.5949
0.5949
0.5949
0.6155
0.6399
0.6448
0.6556
0.6703
0.6947
0.7250
0.7407
0.7299
0.6898
0.6301
0.5851
0.5548
0.5450
0.5401
0.5352
0.5352
0.5548
0.5851
0.6301
0.7348
0.8757
0.9804
0.9403
0.7798
0.6497
0.5802
0.5352
0.5000
0.4697
0.4697
0.4746
0.4804
0.4746
0.4697
0.4697
0.4697
0.4697
0.4746
0.4804
0.4902
0.4951
0.4951
0.4951
0.5000
0.5049
0.5049
0.5049
0.5196
0.5303
0.5401
0.5499
0.5597
0.5753
0.5900
0.5998
0.5998
0.6047
0.6106
0.5998
0.5998
0.6106
0.6106
0.6047
0.5998
0.5949
0.5900
0.5851
0.5851
0.5851
0.5900
0.5949
0.5949
0.5900
0.5900
0.6047
0.6106
0.6106
0.6155
0.6155
0.6106
0.5998
0.6047
0.6301
0.6497
0.6654
0.6703
0.6849
0.7006
0.7348
0.7603
0.7505
0.7104
0.6605
0.6155
0.5705
0.5450
0.5450
0.5450
0.5548
0.5705
0.5900
0.6252
0.7153
0.8552
0.9755
0.9951
0.8356
0.6849
0.6047
0.5705
0.5401
0.5098
0.4951
0.4951
0.4951
0.5000
0.5000
0.5000
0.5049
0.5000
0.5000
0.5000
0.5000
0.5049
0.5147
0.5196
0.5147
0.5147
0.5254
0.5303
0.5450
0.5548
0.5597
0.5646
0.5705
0.5753
0.5802
0.5900
0.6106
0.6204
0.6106
0.6047
0.6047
0.6047
0.6047
0.6106
0.6106
0.5998
0.5998
0.5900
0.5802
0.5802
0.5900
0.5998
0.5998
0.5949
0.5900
0.5900
0.5900
0.5949
0.5949
0.5900
0.5900
0.5900
0.5998
0.6252
0.6497
0.6654
0.6654
0.6654
0.6800
0.7250
0.7505
0.7554
0.7104
0.6654
0.6204
0.5753
0.5548
0.5450
0.5401
0.5450
0.5646
0.5900
0.6204
0.7104
0.8454
0.9609
0.9755
0.8151
0.6751
0.6047
0.5705
0.5401
0.5098
0.5049
0.5049
0.5000
0.5049
0.5049
0.5049
0.5000
0.4951
0.4951
0.4951
0.5049
0.5147
0.5303
0.5303
0.5254
0.5254
0.5352
0.5450
0.5450
0.5499
0.5705
0.5851
0.5949
0.6106
0.6204
0.6301
0.6350
0.6350
0.6350
0.6350
0.6252
0.6204
0.6204
0.6155
0.6106
0.6106
0.6106
0.6047
0.5998
0.5998
0.5949
0.5900
0.5802
0.5802
0.5802
0.5851
0.5949
0.5949
0.5949
0.5949
0.5949
0.5949
0.6106
0.6301
0.6497
0.6605
0.6703
0.6800
0.7055
0.7407
0.7603
0.7652
0.7104
0.6556
0.6106
0.5753
0.5499
0.5499
0.5548
0.5597
0.5753
0.5900
0.6252
0.7202
0.8552
0.9658
0.9755
0.8004
0.6556
0.5851
0.5548
0.5401
0.5147
0.5000
0.5000
0.5049
0.5098
0.5147
0.5147
0.5147
0.5147
0.5147
0.5147
0.5147
0.5147
0.5254
0.5303
0.5303
0.5352
0.5450
0.5499
0.5548
0.5597
0.5646
0.5705
0.5802
0.5949
0.6106
0.6155
0.6155
0.6106
0.6106
0.6106
0.6047
0.5998
0.5998
0.5949
0.5998
0.5998
0.5900
0.5900
0.5900
0.5851
0.5900
0.5998
0.5998
0.5949
0.5900
0.5949
0.5949
0.5949
0.5949
0.5998
0.5949
0.5998
0.5998
0.6106
0.6301
0.6448
0.6605
0.6800
0.6947
0.7250
0.7603
0.7701
0.7407
0.6898
0.6399
0.5998
0.5705
0.5597
0.5597
0.5646
0.5851
0.6047
0.6301
0.6898
0.8053
0.9501
1.0010
0.9207
0.7505
0.6497
0.5949
0.5646
0.5450
0.5352
0.5352
0.5352
0.5352
0.5352
0.5401
0.5450
0.5499
0.5499
0.5450
0.5450
0.5499
0.5499
0.5499
0.5499
0.5548
0.5597
0.5705
0.5753
0.5802
0.5900
0.5998
0.6106
0.6155
0.6252
0.6301
0.6350
0.6350
0.6350
0.6350
0.6350
0.6350
0.6350
0.6252
0.6155
0.6106
0.5998
0.5998
0.5998
0.5998
0.5998
0.5949
0.5900
0.5900
0.5949
0.5900
0.5900
0.5900
0.5851
0.5802
0.5802
0.5802
0.5851
0.5900
0.5900
0.6106
0.6252
0.6399
0.6497
0.6654
0.6947
0.7250
0.7456
0.7202
0.6751
0.6252
0.5851
0.5499
0.5303
0.5254
0.5254
0.5352
0.5499
0.5753
0.6350
0.7456
0.8855
0.9755
0.9159
0.7554
0.6350
0.5646
0.5303
0.5049
0.4853
0.4746
0.4697
0.4648
0.4648
0.4697
0.4804
0.4853
0.4804
0.4804
0.4853
0.4902
0.4902
0.4902
0.4902
0.4951
0.5000
0.5049
0.5147
0.5196
0.5254
0.5352
0.5499
0.5597
0.5705
0.5753
0.5802
0.5851
0.5851
0.5900
0.5900
0.5900
0.5900
0.5900
0.5900
0.5802
0.5802
0.5753
0.5753
0.5753
0.5802
0.5851
0.5753
0.5705
0.5753
0.5802
0.5753
0.5646
0.5597
0.5597
0.5646
0.5705
0.5753
0.5705
0.5949
0.6204
0.6350
0.6448
0.6556
0.6751
0.7055
0.7250
0.7202
0.6800
0.6350
0.5900
0.5548
0.5352
0.5254
0.5147
0.5196
0.5352
0.5548
0.5851
0.6654
0.8004
0.9305
0.9609
0.8356
0.6898
0.6047
0.5548
0.5196
0.4902
0.4804
0.4804
0.4804
0.4804
0.4804
0.4746
0.4746
0.4697
0.4746
0.4804
0.4853
0.4853
0.4951
0.5049
0.5098
0.5196
0.5254
0.5303
0.5352
0.5352
0.5450
0.5499
0.5646
0.5802
0.5851
0.5949
0.6106
0.6106
0.6106
0.6155
0.6155
0.6106
0.6106
0.6047
0.6106
0.6106
0.6047
0.5949
0.5949
0.5949
0.5949
0.5998
0.6106
0.6106
0.6106
0.6106
0.6155
0.6155
0.6106
0.6047
0.6047
0.6047
0.6106
0.6155
0.6252
0.6497
0.6605
0.6703
0.6800
0.6898
0.7153
0.7407
0.7456
0.7055
0.6497
0.6047
0.5705
0.5352
0.5254
0.5254
0.5254
0.5303
0.5450
0.5802
0.6497
0.7798
0.9100
0.9452
0.8249
0.6751
0.5851
0.5450
0.5098
0.4902
0.4853
0.4853
0.4853
0.4804
0.4804
0.4853
0.4902
0.4853
0.4902
0.4951
0.5000
0.5000
0.5000
0.5049
0.5049
0.5049
0.5147
0.5147
0.5147
0.5303
0.5450
0.5450
0.5499
0.5646
0.5753
0.5802
0.5900
0.5949
0.5900
0.5802
0.5753
0.5753
0.5705
0.5705
0.5705
0.5705
0.5705
0.5705
0.5646
0.5548
0.5548
0.5597
0.5597
0.5597
0.5548
0.5499
0.5548
0.5597
0.5597
0.5646
0.5705
0.5646
0.5705
0.5646
0.5705
0.5900
0.6106
0.6155
0.6301
0.6497
0.6751
0.7104
0.7250
0.7104
0.6654
0.6155
0.5753
0.5450
0.5303
0.5254
0.5196
0.5303
0.5499
0.5705
0.6155
0.7104
0.8552
0.9550
0.8953
0.7202
0.5900
0.5401
0.5196
0.4902
0.4697
0.4697
0.4697
0.4746
0.4804
0.4804
0.4804
0.4804
0.4853
0.4853
0.4951
0.5049
0.5098
0.5196
0.5303
0.5352
0.5401
0.5499
0.5548
0.5646
0.5753
0.5802
0.5851
0.5949
0.6155
0.6301
0.6448
0.6497
0.6556
0.6448
0.6399
0.6350
0.6301
0.6252
0.6252
0.6204
