x,y
44.41188966776747,-111.14383744539808
44.73513464391688,-109.11089726472588
44.843320318746834,-107.92312614305683
45.05925431895993,-106.05770829449702
45.70224547568414,-106.07282309137935
46.12988576479103,-107.27318987711698
47.30928601804784,-106.62073447836343
48.273481186836264,-106.98348960353917
48.7022877411347,-106.82352466986791
49.343383716922645,-109.04917851078974
49.98404234326378,-111.78495674648988
50.624992535902805,-114.18065205233779
51.266234294839705,-116.23626442833347
52.44490563235182,-116.43401635421054
53.730887945800234,-116.46424594797514
54.80356035571651,-115.29914702162961
55.55327935578126,-115.82690534610401
56.41147559697386,-114.82680961905703
57.16236086223016,-113.99423622412252
58.019099271933314,-114.69455514633677
59.51941197095647,-114.72982300572886
59.94967635674432,-112.86944342279645
60.48725171846847,-110.84154150775169
60.70318571868157,-108.97612365919187
60.81180874295836,-107.27822814274441
61.13505371910776,-105.24528796207224
61.77819065898092,-105.09036129402844
61.883606453980974,-107.1333780059555
62.09735370695995,-107.81858213128743
62.84823897221624,-106.98600873635289
63.3847938518978,-106.14839707579094
64.34855167123939,-107.02127659574495
65.09695862296367,-109.0794081045544
65.63074362281532,-111.47258427758862
66.16496597211379,-113.35563605584446
66.91278979124229,-116.09393342435834
68.30491681543549,-117.31697240541945
69.48475441813912,-116.15439261188766
70.55611477971493,-116.51966686987703
71.30787474386487,-114.6668446853858
72.16461315356806,-115.36716360760005
73.12997458754802,-114.36958701336681
74.09373240688961,-115.24246653332091
74.84403453955014,-115.09005899809085
75.59579450370009,-113.23723681359962
76.13395299801999,-110.52916903885037
76.99433598644673,-106.97845133791174
78.49406555287412,-107.69388505700826
79.56732109538615,-105.84862027095821
80.63707784232359,-108.08435064313488
81.49206685423948,-110.82516714446248
82.24018223966586,-113.22338158312414
82.8798203839644,-117.14945007330704
83.95176387813595,-116.83455847159206
84.59388033596652,-117.86992205803108
85.34607764956328,-115.50697547876149
85.98761097479807,-117.22250492490497
86.95340975822486,-115.71480393589343
87.48850680641699,-116.57760692459266
88.6692191080143,-114.39477834150404
89.84701574663275,-115.61277905693777
91.56297087957113,-114.12271199762228
91.99469309684838,-110.56191776542872
93.17628009733933,-107.35884039278349
93.6042119527441,-108.21912424866895
94.99779680842671,-107.74174858046894
95.74897363998087,-106.5690922556822
96.49767215800304,-108.28714083463939
97.138768133791,-110.5127946755612
97.88717508551527,-112.57092618437059
98.41964803702645,-116.49447554173986
100.13297907328386,-118.0651548510944
101.3131082422854,-116.5624921277103
102.27730341107382,-116.92524725288604
102.70683888111694,-115.91507499458419
104.52937607424691,-115.10769292778684
105.2789492911627,-115.80549271718735
106.24431072514268,-114.80791612295411
106.99402972520744,-115.33567444742852
107.63935341231473,-112.63012580549301
108.39315434054986,-108.3967231120362
108.06961779810256,-110.76974622256066
109.03599971412511,-108.58187937384466
109.78688497938141,-107.74930597891014
110.42943878665879,-108.27454517057078
111.60942217251139,-106.9419239121128
112.25153863034195,-107.97728749855185
112.89205147353414,-110.88310719917806
113.74674891915213,-113.96400663035791
114.60173793106797,-116.70482313168549
115.56389213577121,-119.4481587658268
116.74372973847487,-118.2855789722949
117.3861377626033,-118.98085962888172
118.67372369069012,-117.1406331084591
119.20940387147799,-117.32327023745381
120.06862059471321,-115.13288425592407
121.35431134186372,-115.50319677954093
122.85404090829111,-116.21863049863748
123.17714010129158,-114.35573178289138
123.39336566780257,-112.15023100447937
123.8236300535904,-110.28985142154698
125.21911009020927,-107.60193670930752
125.75333243950773,-109.48498848756338
124.57524423459138,-108.60707070198183
126.50538396995559,-107.2920833732199
126.93244112646668,-109.17261601866204
127.14414741536045,-112.23840065295957
127.4627273307437,-115.64678734992299
128.3204862224895,-115.15681601765442
128.96114484883063,-117.89259425335456
