x,y
-14.671131395007949,125.3431821273915
-14.426163631154166,126.62725420282703
-14.018510644449446,128.03648508918673
-13.854940781996273,129.1934875321573
-13.284823732341174,130.4699163214295
-12.63386168103686,131.2285124731377
-11.982678469831988,132.24506953285749
-11.250097357226508,133.38869622504228
-10.436671242971816,134.01449027966302
-9.217250841266592,134.1148084105564
-8.649345390617079,132.81162811971262
-8.244235742768783,131.25430856393885
-7.839015514970206,129.82596946217092
-7.434569346823586,127.49476718236235
-7.192366081726786,125.55432790765285
-6.625677010530344,122.83236262274524
-5.243129066173065,123.57376138058599
-4.1862833073685,123.67790115456104
-3.1292163886633784,124.0400018365477
-1.9100171468587153,123.8823590594295
-0.7706676871507483,125.40337300592753
0.36724423320358746,125.24764105035017
1.5865540549585333,125.21897872723777
2.1574451642655887,127.3982706945506
2.56631453042338,130.2262865749741
3.462797245332869,132.91385707214684
4.599935106035254,131.85526193852886
5.4139141200413405,133.1259582631786
6.391020676699487,135.0377352147757
7.12139019029938,133.60175282684443
7.607455419747168,131.65558108751247
7.930946006294295,129.71323099126212
8.498187977242136,127.63616797638352
8.821567983838985,125.5648374261274
9.226345891836445,123.62057650833624
9.55038937813497,122.32312868211491
10.526390135290317,122.945101093654
11.501948572644558,123.05115168916988
12.396883168250138,123.9329958302614
13.371778125902694,123.26516370174247
14.348221202859165,124.40305792930477
15.487238922716294,125.5371305137854
16.218271916017866,124.87503084988896
16.786066786717097,123.44287010503936
17.43724999792197,124.45942716475915
17.845234724477525,126.25559941313624
18.253330030983367,128.1807521155191
18.336054891787324,129.85558719605373
18.662309977091443,131.13774844994842
18.98812274259443,131.90398788781994
19.96312828019727,131.3651362133068
20.69559881285247,132.37978245148577
21.59097572825917,133.7775484086005
22.566865905464237,134.2705403661338
23.297345999014414,132.96353843220834
23.539881003962055,131.41004051951623
24.0261673933104,129.72182968819584
24.431166461208417,128.0355296784163
24.673812046106338,126.61101221973
24.91623647110369,124.92853385303209
25.32123553900171,123.24223384325255
25.726676926700843,122.0718556494962
26.37774955795543,122.9594322552102
27.272684153561006,123.84127639630172
28.247800271114134,123.4314051757944
29.79281227842179,124.04000183654769
30.686641074524577,123.6320414375812
31.663415891331884,125.15687702716089
32.558461066887745,126.1677016222582
33.53258196488835,124.59700631569868
34.1844286557949,126.38744609945329
34.34899373780058,128.70527262847605
35.48944899701134,131.5160911150321
36.78971440036578,131.09857660836147
37.441892831123155,133.2759577541335
38.4994020696294,134.15398025214336
39.39278854593107,133.23009803715365
39.79778761382909,131.5437980273741
40.2837422633266,129.46864583403632
40.60712226992345,127.39731528378019
41.09296633947068,125.19318263643659
41.57847866916707,122.60210862707561
42.39079898391897,121.93809814163833
43.53048018347778,123.84605345015378
44.99298848988202,123.03777593838409
46.45781897524215,124.93808796073623
47.59573089559649,124.78235600515886
48.57084701314962,124.37248478465153
49.30199058640146,123.83936557476088
50.19780982160927,125.75305334789881
50.3621537437144,127.81291896890998
50.93337659287229,130.37915229824023
51.25907877842501,131.01641128210593
52.88548868713326,131.7520775753242
53.9429979256395,132.63010007333406
54.838596000946765,134.2858269384604
55.81238515909652,132.32819026988344
56.29833980859404,130.25303807654566
56.62160923524061,128.05272707228374
56.94554214158886,126.62629879205662
57.26903272813598,124.68394869580628
57.592523314683106,122.74159859955596
58.16053934528291,121.56739876271796
58.56819233198763,122.97662964907764
58.976177058543186,124.77280189745471
59.70732063179504,124.23968268756407
60.68099920999454,122.15306556498133
61.25100567969935,123.30051390024775
61.90252063075506,124.70401232198495
62.876973268606505,123.52025837744283
63.69117344251315,125.04891561010417
64.26062701246657,125.5514616753416
65.23552197011912,124.88362954682268
66.04872692447326,125.2514626934318
66.61994977363116,127.81769602276205
66.94742123838834,130.51864227072056
67.9249701148476,132.94634103834088
68.89975449254987,132.14952845581615
69.71384408650624,133.54920523447169
70.60955274176379,135.33391255360382
71.33981167541342,133.76894971166678
71.90738538621208,132.07882805880556
72.23165003241117,131.03934114059584
72.63609620055779,128.70813886078727
73.12116621045307,125.60114303540308
73.68807644155005,123.13713865850707
74.25642421200068,122.34988018368648
74.8269835814569,124.1422307889819
75.72191817706248,125.02407493007343
76.45228769066237,123.58809254214216
77.34600590681488,123.05115168916987
78.48513420662229,124.31420472765632
80.11054889577804,123.88904693482237
81.73695880448632,124.62471322804065
82.47042455669404,126.80018355227183
82.96080240420271,129.8842495191661
83.77666127736354,133.34761356191447
84.42496940986115,131.01067881748344
84.66761499475908,129.58616135879714
85.48203632856628,131.37277949947008
86.13476765907507,134.1950629152711
87.10888855707566,132.62436760871157
88.2446994583747,130.01800702702397
88.6487033067202,127.17088293119221
89.13399447651602,124.32184801381962
89.70090470761303,121.8578436369236
91.16540345312232,123.37121429725833
92.30298363362583,122.82854097966356
93.84700042138095,122.27631355436465
94.98623930113864,123.6683470468569
95.71848867389329,124.42503237702425
97.50636742599941,123.86707248710286
98.4029607208592,126.6836234382814
99.2189301739703,130.27596793503557
100.68309717962877,131.4023972333529
102.0658662838866,132.40175689920525
103.36712690679354,133.14506647858684
104.09683294069177,130.9352013666208
104.33793040628576,127.70495755185327
104.82399563573355,125.75878581252128
105.39112702673113,123.55274234363688
106.28318654362944,121.08109468057755
107.34146984178763,122.86198035662802
108.31702827914185,122.9680309521439
109.37309997829448,122.16930754807835
110.43060921680073,123.0473300460882
111.32543323245602,123.80019373317393
112.21992550826049,124.16611605824224
113.43890359016457,123.75051237311243
114.25310376407124,125.27916960577377
114.98701183608007,127.97056174602817
115.31348808128472,129.5106839079345
116.2904840579926,131.29348040552577
117.4291700379989,132.04061162798902
119.13697784810778,132.90334755367226
119.866683882006,130.6934824417062
120.18984272870229,128.36419098343848
121.08145992579948,125.37662150435594
121.40483993239631,123.3052909540998
121.97219248329445,121.357208393227
122.21550154789402,120.70657365857551
123.19150230504938,121.3285460701146
124.24890096360532,122.07758811411867
125.71240448956213,122.43013468840118
126.77068778772035,124.21102036445166
127.82675948687292,123.4122969603861
128.7212517626774,123.77821928545441
130.02218064573353,124.13458750281859
130.75597813779206,126.69699918906718
131.5719475909032,130.28934368582136
133.27986598096234,131.28106006551042
134.66208218546876,131.63551746133376
134.9069393693723,132.7906090827635
135.80109990532594,132.7695900458144
136.28628049517147,129.791574674436
136.9334828281663,126.16483538994694
137.500282479313,123.57185055904513
137.82344132600932,121.2425591007774
138.71848650156517,122.25338369587472
139.04440984701841,123.14860358775202
140.0183095851185,121.31994737318088
141.1567744052242,121.80911768763252
141.97042167937946,122.69287265026486
142.6217154705346,123.83841016399046
144.24701957974008,123.28427191715072
145.79147868729638,123.247966307875
146.52428095980238,124.64955390807138
147.0138847476591,126.83075669692505
147.74845629936962,130.29603156121425
148.80508089827362,130.1422104271777
149.53733027102825,130.89889575734506
150.6763479908854,132.0329683418257
151.81448107114028,132.13519729425994
152.38183362203839,130.18711473338712
152.78627979018503,127.85591245357857
153.10932805693102,125.39764054130504
153.43226574372676,122.8103881750257
154.2433696790256,120.7275926955246
155.057459272982,122.12726947418015
156.19515003343574,121.71357661059118
157.41479159504155,122.07185564949617
