ABP (mmHg)
132.0001
129.6001
127.2001
124.8000
121.2000
117.6000
114.0000
110.4000
106.8000
104.4000
102.0000
100.8000
99.6000
98.4000
97.2000
96.0000
94.8000
94.8000
93.6000
92.4000
92.4000
91.2000
90.0000
90.0000
88.8000
87.6000
86.4000
86.4000
85.2000
84.0000
82.8000
82.8000
81.6000
80.4000
80.4000
79.2000
78.0000
78.0000
76.8000
76.8000
75.6000
75.6000
74.4000
74.4000
74.4000
73.2000
73.2000
72.0000
72.0000
72.0000
70.8000
70.8000
70.8000
69.6000
69.6000
69.6000
68.4000
68.4000
68.4000
67.2000
67.2000
67.2000
67.2000
66.0000
66.0000
66.0000
66.0000
64.8000
64.8000
64.8000
64.8000
64.8000
63.6000
63.6000
63.6000
63.6000
63.6000
63.6000
62.4000
62.4000
62.4000
62.4000
61.2000
61.2000
61.2000
61.2000
60.0000
60.0000
60.0000
60.0000
60.0000
61.2000
62.4000
63.6000
67.2000
69.6000
74.4000
78.0000
82.8000
87.6000
92.4000
96.0000
99.6000
103.2000
106.8000
109.2000
112.8000
115.2000
117.6000
120.0000
122.4000
124.8000
126.0001
128.4001
129.6001
132.0001
133.2001
134.4001
135.6001
135.6001
135.6001
135.6001
134.4001
133.2001
132.0001
129.6001
127.2001
124.8000
121.2000
117.6000
112.8000
109.2000
106.8000
103.2000
102.0000
99.6000
98.4000
97.2000
96.0000
94.8000
93.6000
93.6000
92.4000
91.2000
91.2000
90.0000
88.8000
88.8000
87.6000
86.4000
85.2000
84.0000
84.0000
82.8000
81.6000
80.4000
80.4000
79.2000
78.0000
78.0000
76.8000
76.8000
75.6000
75.6000
74.4000
74.4000
73.2000
73.2000
72.0000
72.0000
72.0000
70.8000
70.8000
69.6000
69.6000
69.6000
68.4000
68.4000
68.4000
67.2000
67.2000
67.2000
66.0000
66.0000
66.0000
64.8000
64.8000
64.8000
63.6000
63.6000
63.6000
63.6000
62.4000
62.4000
62.4000
62.4000
62.4000
62.4000
61.2000
61.2000
61.2000
61.2000
61.2000
60.0000
60.0000
60.0000
60.0000
58.8000
58.8000
58.8000
58.8000
57.6000
57.6000
57.6000
57.6000
57.6000
58.8000
60.0000
61.2000
63.6000
67.2000
70.8000
75.6000
79.2000
84.0000
88.8000
93.6000
97.2000
100.8000
104.4000
106.8000
110.4000
112.8000
115.2000
117.6000
120.0000
122.4000
123.6000
126.0001
128.4001
129.6001
130.8001
132.0001
133.2001
133.2001
133.2001
133.2001
133.2001
132.0001
130.8001
128.4001
126.0001
122.4000
118.8000
115.2000
111.6000
106.8000
104.4000
102.0000
99.6000
98.4000
97.2000
96.0000
94.8000
93.6000
93.6000
92.4000
91.2000
91.2000
90.0000
88.8000
88.8000
87.6000
86.4000
85.2000
85.2000
84.0000
82.8000
81.6000
81.6000
80.4000
79.2000
78.0000
78.0000
76.8000
76.8000
75.6000
75.6000
74.4000
74.4000
73.2000
73.2000
72.0000
72.0000
70.8000
70.8000
70.8000
69.6000
69.6000
68.4000
68.4000
68.4000
67.2000
67.2000
67.2000
66.0000
66.0000
66.0000
64.8000
64.8000
64.8000
63.6000
63.6000
63.6000
63.6000
62.4000
62.4000
62.4000
62.4000
62.4000
61.2000
61.2000
61.2000
61.2000
61.2000
60.0000
60.0000
60.0000
60.0000
60.0000
58.8000
58.8000
58.8000
58.8000
57.6000
57.6000
57.6000
57.6000
56.4000
56.4000
57.6000
57.6000
58.8000
60.0000
62.4000
64.8000
68.4000
73.2000
78.0000
82.8000
86.4000
91.2000
94.8000
99.6000
102.0000
105.6000
108.0000
111.6000
114.0000
116.4000
118.8000
121.2000
123.6000
124.8000
127.2001
129.6001
130.8001
132.0001
132.0001
133.2001
133.2001
133.2001
133.2001
132.0001
130.8001
129.6001
127.2001
123.6000
120.0000
116.4000
112.8000
109.2000
105.6000
102.0000
100.8000
98.4000
97.2000
96.0000
94.8000
93.6000
92.4000
92.4000
91.2000
90.0000
90.0000
88.8000
87.6000
87.6000
86.4000
85.2000
85.2000
84.0000
82.8000
81.6000
81.6000
80.4000
79.2000
79.2000
78.0000
76.8000
76.8000
75.6000
75.6000
74.4000
74.4000
73.2000
73.2000
72.0000
72.0000
70.8000
70.8000
70.8000
69.6000
69.6000
68.4000
68.4000
68.4000
67.2000
67.2000
67.2000
66.0000
66.0000
66.0000
64.8000
64.8000
64.8000
63.6000
63.6000
63.6000
63.6000
62.4000
62.4000
62.4000
62.4000
62.4000
61.2000
61.2000
61.2000
61.2000
61.2000
60.0000
60.0000
60.0000
60.0000
60.0000
58.8000
58.8000
58.8000
57.6000
57.6000
57.6000
57.6000
57.6000
57.6000
57.6000
58.8000
60.0000
62.4000
66.0000
69.6000
73.2000
78.0000
82.8000
87.6000
91.2000
96.0000
99.6000
103.2000
105.6000
109.2000
111.6000
114.0000
116.4000
118.8000
121.2000
123.6000
124.8000
127.2001
128.4001
129.6001
130.8001
132.0001
133.2001
133.2001
133.2001
133.2001
132.0001
130.8001
128.4001
126.0001
123.6000
120.0000
116.4000
112.8000
109.2000
105.6000
103.2000
100.8000
98.4000
97.2000
96.0000
94.8000
93.6000
93.6000
92.4000
91.2000
90.0000
90.0000
88.8000
87.6000
87.6000
86.4000
85.2000
85.2000
84.0000
82.8000
81.6000
80.4000
80.4000
79.2000
78.0000
78.0000
76.8000
75.6000
75.6000
74.4000
74.4000
73.2000
73.2000
72.0000
72.0000
72.0000
70.8000
70.8000
69.6000
69.6000
69.6000
68.4000
68.4000
67.2000
67.2000
67.2000
67.2000
66.0000
66.0000
66.0000
64.8000
64.8000
64.8000
64.8000
64.8000
63.6000
63.6000
63.6000
63.6000
62.4000
62.4000
62.4000
62.4000
62.4000
62.4000
61.2000
61.2000
61.2000
61.2000
60.0000
60.0000
60.0000
60.0000
58.8000
58.8000
58.8000
58.8000
58.8000
58.8000
58.8000
60.0000
61.2000
62.4000
66.0000
69.6000
73.2000
78.0000
81.6000
86.4000
91.2000
94.8000
99.6000
103.2000
105.6000
109.2000
111.6000
115.2000
117.6000
120.0000
122.4000
123.6000
126.0001
127.2001
129.6001
130.8001
132.0001
133.2001
134.4001
134.4001
135.6001
